"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","ORISTANO","CABRAS","Cd ( kg ) ","0.0007"
"Processi senza combustione","ORISTANO","CUGLIERI","Cd ( kg ) ","0.0003"
"Processi senza combustione","ORISTANO","CURCURIS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","FLUSSIO","Cd ( kg ) ","0.0004"
"Processi senza combustione","ORISTANO","FORDONGIANUS","Cd ( kg ) ","0.0002"
"Processi senza combustione","ORISTANO","GENONI","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","GHILARZA","Cd ( kg ) ","0.002"
"Processi senza combustione","ORISTANO","GONNOSCODINA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSNO'","Cd ( kg ) ","0.0002"
"Processi senza combustione","ORISTANO","GONNOSTRAMATZA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","LACONI","Cd ( kg ) ","0.0002"
"Processi senza combustione","ORISTANO","MAGOMADAS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MARRUBIU","Cd ( kg ) ","0.0011"
"Processi senza combustione","ORISTANO","MASULLAS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MILIS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MODOLO","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORELLA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORO","Cd ( kg ) ","0.0013"
"Processi senza combustione","ORISTANO","MONTRESTA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","MORGONGIORI","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","NARBOLIA","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","NEONELI","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","NORBELLO","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","NUGHEDU SANTA VITTORIA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","NURACHI","Cd ( kg ) ","0.0003"
"Processi senza combustione","ORISTANO","NURECI","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","OLLASTRA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","ORISTANO","Cd ( kg ) ","0.004"
"Processi senza combustione","ORISTANO","PALMAS ARBOREA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAU","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAULILATINO","Cd ( kg ) ","0.0004"
"Processi senza combustione","ORISTANO","POMPU","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","RIOLA SARDO","Cd ( kg ) ","0.0003"
"Processi senza combustione","ORISTANO","RUINAS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAGAMA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAMUGHEO","Cd ( kg ) ","0.0007"
"Processi senza combustione","ORISTANO","SAN NICOLO D'ARCIDANO","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","SAN VERO MILIS","Cd ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","SANTA GIUSTA","Cd ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","SANTU LUSSURGIU","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","SCANO DI MONTIFERRO","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SEDILO","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","SENEGHE","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENIS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENNARIOLO","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAMAGGIORE","Cd ( kg ) ","0.0002"
"Processi senza combustione","ORISTANO","SIAMANNA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAPICCIA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMALA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMAXIS","Cd ( kg ) ","0.0104"
"Processi senza combustione","ORISTANO","SINI","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIRIS","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SODDI'","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SOLARUSSA","Cd ( kg ) ","0.0009"
"Processi senza combustione","ORISTANO","SORRADILE","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","SUNI","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","TADASUNI","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","TERRALBA","Cd ( kg ) ","0.0014"
"Processi senza combustione","ORISTANO","TINNURA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRAMATZA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRESNURAGHES","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","ULA' TIRSO","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","URAS","Cd ( kg ) ","0.0002"
"Processi senza combustione","ORISTANO","USELLUS","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","VILLA SANT'ANTONIO","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLA VERDE","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLANOVA TRUSCHEDU","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","VILLAURBANA","Cd ( kg ) ","0"
"Processi senza combustione","ORISTANO","ZEDDIANI","Cd ( kg ) ","0.0001"
"Processi senza combustione","ORISTANO","ZERFALIU","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ALGHERO","Cd ( kg ) ","0.0027"
"Processi senza combustione","SASSARI","ANELA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ARDARA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BANARI","Cd ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","BENETUTTI","Cd ( kg ) ","0.0004"
"Processi senza combustione","SASSARI","BESSUDE","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BONNANARO","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BONO","Cd ( kg ) ","0.0004"
"Processi senza combustione","SASSARI","BONORVA","Cd ( kg ) ","0.001"
"Processi senza combustione","SASSARI","BORUTTA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BOTTIDDA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BULTEI","Cd ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","BULZI","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","BURGOS","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","CARGEGHE","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","CASTELSARDO","Cd ( kg ) ","0.0061"
"Processi senza combustione","SASSARI","CHEREMULE","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","CHIARAMONTI","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","CODRONGIANOS","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","COSSOINE","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ERULA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ESPORLATU","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","FLORINAS","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","GIAVE","Cd ( kg ) ","0.0006"
"Processi senza combustione","SASSARI","ILLORAI","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","ITTIREDDU","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ITTIRI","Cd ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","LAERRU","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","MARA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","MARTIS","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","MONTELEONE ROCCA DORIA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","MORES","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","MUROS","Cd ( kg ) ","0.0039"
"Processi senza combustione","SASSARI","NUGHEDU SAN NICOLO'","Cd ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","NULE","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","NULVI","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","OLMEDO","Cd ( kg ) ","0.0006"
"Processi senza combustione","SASSARI","OSILO","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","OSSI","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","OZIERI","Cd ( kg ) ","0.0019"
"Processi senza combustione","SASSARI","PADRIA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","PERFUGAS","Cd ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","PLOAGHE","Cd ( kg ) ","0.0003"
"Processi senza combustione","SASSARI","PORTO TORRES","Cd ( kg ) ","0.6652"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","Cd ( kg ) ","0.0005"
"Processi senza combustione","SASSARI","PUTIFIGARI","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","SASSARI","Cd ( kg ) ","0.0235"
"Processi senza combustione","SASSARI","SEDINI","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","Cd ( kg ) ","0.0004"
"Processi senza combustione","SASSARI","SILIGO","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","SORSO","Cd ( kg ) ","0.0006"
"Processi senza combustione","SASSARI","STINTINO","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","TERGU","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","THIESI","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","TISSI","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","TORRALBA","Cd ( kg ) ","0"
"Processi senza combustione","SASSARI","TULA","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","URI","Cd ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","USINI","Cd ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","VALLEDORIA","Cd ( kg ) ","0.0003"
"Processi senza combustione","SASSARI","VIDDALBA","Cd ( kg ) ","0.0037"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","Cd ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","Cl2 ( kg ) ","31.58"
"Processi senza combustione","CAGLIARI","ARMUNGIA","Cr ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","Cr ( kg ) ","10.9435"
