"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","SOX ( Mg ) ","0.0123"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","SOX ( Mg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","SOX ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","SOX ( Mg ) ","0.0098"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","SOX ( Mg ) ","0.0514"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","SOX ( Mg ) ","0.081"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","SOX ( Mg ) ","0.0125"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","SOX ( Mg ) ","0.0695"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","SOX ( Mg ) ","0.2012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","SOX ( Mg ) ","0.0968"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","SOX ( Mg ) ","0.0495"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","SOX ( Mg ) ","0.0069"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","SOX ( Mg ) ","0.0097"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","SOX ( Mg ) ","0.1833"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","SOX ( Mg ) ","0.0487"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","SOX ( Mg ) ","0.0155"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","SOX ( Mg ) ","0.0415"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","SOX ( Mg ) ","0.0094"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","SOX ( Mg ) ","0.0516"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","SOX ( Mg ) ","0.6371"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","SOX ( Mg ) ","0.1048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","SOX ( Mg ) ","0.0055"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","SOX ( Mg ) ","439.9522"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","SOX ( Mg ) ","0.0047"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","SOX ( Mg ) ","0.0056"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","SOX ( Mg ) ","15.7423"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","SOX ( Mg ) ","1.1407"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","SOX ( Mg ) ","0.0052"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","SOX ( Mg ) ","1449.8295"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","SOX ( Mg ) ","0.3568"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","SOX ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","SOX ( Mg ) ","0.0635"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","SOX ( Mg ) ","0.0333"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","SOX ( Mg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","SOX ( Mg ) ","36.5649"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","SOX ( Mg ) ","0.0554"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","SOX ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","SOX ( Mg ) ","0.0494"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","SOX ( Mg ) ","0.077"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","SOX ( Mg ) ","3.2504"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","SOX ( Mg ) ","0.0155"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","SOX ( Mg ) ","0.0052"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","SOX ( Mg ) ","0.0524"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","SOX ( Mg ) ","0.0259"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","SOX ( Mg ) ","0.02"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","SOX ( Mg ) ","0.2508"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","SOX ( Mg ) ","0.0066"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","SOX ( Mg ) ","0.0059"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","SOX ( Mg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","SOX ( Mg ) ","0.1193"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","SOX ( Mg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","SOX ( Mg ) ","0.0485"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","SOX ( Mg ) ","0.1302"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","SOX ( Mg ) ","47.3866"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","Se ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","Se ( kg ) ","0.9395"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","Se ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","Se ( kg ) ","0.307"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","Se ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","Se ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","Se ( kg ) ","0.008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","Se ( kg ) ","0.0039"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","Se ( kg ) ","0.0123"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","Se ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","Se ( kg ) ","0.0061"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","Se ( kg ) ","0.0238"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Se ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Se ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Se ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Se ( kg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Se ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Se ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Se ( kg ) ","0.0061"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Se ( kg ) ","0.0109"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Se ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Se ( kg ) ","0.0092"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","Se ( kg ) ","0.0242"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","Se ( kg ) ","0.0129"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","Se ( kg ) ","0.007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","Se ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","Se ( kg ) ","0.0012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","Se ( kg ) ","0.0187"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","Se ( kg ) ","0.0068"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","Se ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","Se ( kg ) ","0.0055"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","Se ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","Se ( kg ) ","0.0071"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","Se ( kg ) ","0.089"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","Se ( kg ) ","0.0132"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","Se ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Se ( kg ) ","10.6404"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","Se ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","Se ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","Se ( kg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","Se ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","Se ( kg ) ","3.2162"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","Se ( kg ) ","0.0494"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","Se ( kg ) ","0.0089"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","Se ( kg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","Se ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","Se ( kg ) ","0.0328"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","Se ( kg ) ","0.0065"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","Se ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","Se ( kg ) ","0.0069"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","Se ( kg ) ","0.0112"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","Se ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","Se ( kg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","Se ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","Se ( kg ) ","0.0054"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","Se ( kg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","Se ( kg ) ","0.0027"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","Se ( kg ) ","0.0473"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","Se ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","Se ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","Se ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","Se ( kg ) ","0.0168"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","Se ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","Se ( kg ) ","0.0065"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","Se ( kg ) ","0.0181"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","Se ( kg ) ","0.1686"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Sn ( kg ) ","3.836"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Ti ( kg ) ","9.302"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","Zn ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","Zn ( kg ) ","76.7758"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","Zn ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","Zn ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","Zn ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","Zn ( kg ) ","0.39"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","Zn ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","Zn ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","Zn ( kg ) ","0.0021"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","Zn ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","Zn ( kg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","Zn ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","Zn ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","Zn ( kg ) ","0.0063"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Zn ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Zn ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Zn ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Zn ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Zn ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Zn ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Zn ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Zn ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Zn ( kg ) ","0.0029"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Zn ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Zn ( kg ) ","0.0025"
